company_name,company_market,company_city,company_category_list,company_city,total_funding,investor_rating,company_max_round,keyword_clusters,final_cluster
IfOnly,Fashion,San Francisco,|Entertainment|Music|Fashion|Sports|Wine And Spirits|Celebrity|Lifestyle|E-Commerce|,San Francisco,15.0,9.736842105263158,0.0,22,94
SquareOne Mail,Email,San Francisco,|iOS|iPhone|Web Development|SaaS|Apps|Email|Software|,San Francisco,0.15,9.0,0.0,22,9
Immediately,Business Productivity,San Francisco,|Business Productivity|Sales and Marketing|SaaS|Email|,San Francisco,0.55,5.75,0.0,22,9
LegalReach,Legal,San Francisco,|Legal|,San Francisco,0.9,10.0,0.0,22,9
Apexigen,Biotechnology,Burlingame,|Biotechnology|,Burlingame,20.0,8.8,0.0,2,46
Sensor Tower,Android,San Francisco,|Android|iOS|Mobile|,San Francisco,1.0,8.875,0.0,22,9
Defense.Net,Security,Belmont,|Security|,Belmont,9.5,9.5,0.0,12,67
Engagor,Reputation,San Francisco,|Social Media Platforms|Customer Service|Reputation|Social Media Management|Social Media Monitoring|Curated Web|,San Francisco,2.6,8.0,0.0,7,88
iBuildApp,Android,Burlingame,|iPhone|Android|Publishing|Mobile|,Burlingame,2.475,3.8,0.0,22,9
Spotsetter,Big Data,San Francisco,|Big Data|Social Media|,San Francisco,1.3,7.5,0.0,7,88
Glow,Health and Wellness,San Francisco,|Health and Wellness|,San Francisco,23.0,10.0,0.0,18,5
Siasto,Enterprise Software,San Francisco,|File Sharing|Project Management|Enterprise Software|,San Francisco,0.75,7.666666666666667,0.0,22,9
Perzo,Public Relations,Palo Alto,|Collaboration|Public Relations|,Palo Alto,5.5,10.0,0.0,22,9
MyFitnessPal,Personal Health,San Francisco,|Exercise|Nutrition|Social Network Media|Fitness|Personal Health|Health and Wellness|,San Francisco,18.0,10.0,0.0,18,5
eShares,Internet,Palo Alto,|Internet|Enterprise Software|,Palo Alto,1.8,9.4,0.0,1,47
Petcube,Mobile,San Francisco,|Mobile|Pets|Robotics|Hardware|Consumer Electronics|Internet of Things|Hardware + Software|,San Francisco,0.641,8.4,0.0,22,9
OnBeep,Mobile,San Francisco,|Mobile|,San Francisco,6.75,7.947368421052632,0.0,5,13
Swiftype,Real Time,San Francisco,|Real Time|SaaS|Development Platforms|Developer APIs|Application Performance Monitoring|App Marketing|Internet Marketing|SEO|Mobile Software Tools|Mobile Shopping|Mobile Commerce|E-Commerce|Information Technology|Web Tools|Big Data Analytics|Mobile Analyt,San Francisco,9.2,9.5625,0.0,22,9
App.net,Advertising,San Francisco,|Advertising|,San Francisco,3.0,10.0,0.0,8,23
Punchh,Big Data,Sunnyvale,|Cloud Computing|SaaS|Sales and Marketing|Big Data|CRM|Social Media|Local|Incentives|Internet Marketing|Loyalty Programs|Mobile|,Sunnyvale,4.0,7.0,0.0,22,9
NextSpace,Curated Web,Santa Cruz,|Curated Web|,Santa Cruz,1.75,7.0,0.0,9,6
Banter!,Social Search,San Francisco,|Social Search|Local Based Services|Mobile|,San Francisco,0.09,1.6666666666666667,0.0,19,33
Buttercoin,Software,Palo Alto,|Software|,Palo Alto,1.25,8.555555555555555,0.0,6,1
Zeuss,Sales and Marketing,San Francisco,|Sales and Marketing|Big Data Analytics|Software|,San Francisco,0.7,10.0,0.0,13,39
collegefeed,Career Management,Mountain View,|Career Management|Identity|Education|,Mountain View,1.8,6.375,0.0,22,9
Kaizen Platform,Personalization,San Francisco,|Personalization|Analytics|Sales and Marketing|Startups|Optimization|Advertising|,San Francisco,5.8,9.6,0.0,22,9
Cardinal Blue Software,Curated Web,Mountain View,|Social Games|Mobile|Facebook Applications|Curated Web|,Mountain View,2.3,10.0,0.0,22,9
NoRedInk,Education,San Francisco,|Education|,San Francisco,2.0,10.0,0.0,20,18
Sensing Electromagnetic Plus,Semiconductors,Sunnyvale,|Electronics|Semiconductors|,Sunnyvale,0.535952,10.0,0.0,4,20
Cluster Labs,Photography,San Francisco,|Mobile|Photo Sharing|Photography|,San Francisco,1.6,10.0,0.0,22,9
MicuRx Pharmaceuticals,Biotechnology,Hayward,|Biotechnology|,Hayward,25.0,9.666666666666666,0.0,2,46
Totus Power,Clean Technology,San Francisco,|Clean Technology|,San Francisco,0.04,9.0,0.0,11,14
The IQ Collective,Education,San Francisco,|Education|,San Francisco,0.04,9.0,0.0,20,18
RealScout,Search,Mountain View,|Search|Software|Realtors|Property Management|Real Estate|,Mountain View,7.1,9.0,0.0,22,9
TradeGig,E-Commerce,San Francisco,|E-Commerce|,San Francisco,0.04,9.0,0.0,7,88
4Soils,Kids,Stanford,|Apps|Kids|Religion|Education|,Stanford,0.05,6.0,0.0,22,9
Kimerick Technologies,Machine Learning,Berkeley,|Machine Learning|Financial Exchanges|Algorithms|Finance|Big Data|Trading|Analytics|,Berkeley,0.13042,2.235294117647059,0.0,22,9
GuideSpark,Enterprise Software,Menlo Park,|Enterprise Software|,Menlo Park,20.0,9.714285714285714,0.0,1,47
Heap,Analytics,San Francisco,|Analytics|,San Francisco,2.0,9.357142857142858,0.0,13,39
Yerdle,Marketplaces,San Francisco,|Marketplaces|Local Businesses|File Sharing|Collaborative Consumption|E-Commerce|,San Francisco,5.5,9.857142857142858,0.0,21,31
ShopPad,E-Commerce,Oakland,|Mobile|SaaS|iPad|Mobile Commerce|Tablets|E-Commerce|,Oakland,0.5,5.333333333333333,0.0,7,88
Local Motion,Transportation,San Mateo,|Transportation|Curated Web|,San Mateo,6.0,10.0,0.0,9,6
Nektar Therapeutics,Biotechnology,San Carlos,|Biotechnology|,San Carlos,25.0,9.0,0.0,2,46
NativeAD,Advertising,Mountain View,|Advertising|,Mountain View,0.15,3.5,0.0,8,23
RocketBolt,Loyalty Programs,San Francisco,|Sales and Marketing|Social Media|Incentives|Loyalty Programs|Weddings|Advertising|,San Francisco,0.05,6.0,0.0,22,9
LE TOTE,E-Commerce,San Francisco,|Fashion|E-Commerce|,San Francisco,10.55,9.3,0.0,7,88
Vastrm,Fashion,Burlingame,|Fashion|,Burlingame,1.65,10.0,0.0,22,9
Sqwiggle,Software,San Francisco,|Video Streaming|Video|Software|,San Francisco,1.1,8.714285714285714,0.0,27,62
trueAnthem,Social Media Platforms,San Francisco,|Optimization|Social Media Platforms|Big Data Analytics|,San Francisco,2.605104,9.5,0.0,13,39
Zendrive,Automotive,San Francisco,|Automotive|,San Francisco,1.5,10.0,0.0,22,9
Opencare,Health Care,San Francisco,|Health Care|Software|,San Francisco,1.5,9.0,0.0,0,8
Visualmarks,Parenting,San Francisco,|Parenting|,San Francisco,0.0117,3.0,0.0,22,9
Silicon Valley Data Science,Big Data Analytics,Sunnyvale,|Data Mining|Data Visualization|Big Data Analytics|Big Data|Consulting|,Sunnyvale,3.0,7.375,0.0,13,39
URX,Mobile,San Francisco,|Mobile Commerce|Mobile|Digital Media|,San Francisco,15.1,8.444444444444445,0.0,5,13
Massdrop,Social Commerce,San Francisco,|Social Commerce|E-Commerce|,San Francisco,7.85,10.0,0.0,7,88
WoofRadar,Pets,San Francisco,|Pets|,San Francisco,0.4,4.0,0.0,22,9
Marvin,Transportation,San Francisco,|Cars|Transportation|Public Transportation|,San Francisco,0.01,1.0,0.0,22,9
Swivl,Business Productivity,San Carlos,|Business Productivity|Education|Photography|,San Carlos,2.95,7.0,0.0,20,18
Seahorse,Photography,San Francisco,|Private Social Networking|Photo Sharing|Photography|,San Francisco,0.025,5.5,0.0,26,87
KidAdmit,Families,San Francisco,|Education|Families|,San Francisco,0.02,3.0,0.0,20,18
WorkHands,Social Media,San Francisco,|Mobile|Networking|Social Media|,San Francisco,0.02,3.0,0.0,26,87
Glassbeam,Software,Santa Clara,|Software|,Santa Clara,5.0,6.0,0.0,6,1
Familink,0,East Palo Alto,0,East Palo Alto,0.0,0.0,0.0,22,9
Flowity,Outsourcing,San Mateo,|Messaging|Outsourcing|Enterprise Software|,San Mateo,0.064,10.0,0.0,17,32
Health Gorilla,Big Data,Sunnyvale,|Mobile Health|Big Data|Health Care|,Sunnyvale,2.0,7.777777777777778,0.0,0,8
Telepathy,Hardware + Software,Sunnyvale,|Hardware + Software|,Sunnyvale,5.0,10.0,0.0,10,21
BloomBoard,Education,Palo Alto,|Education|,Palo Alto,5.0,10.0,0.0,20,18
Littlecast,Social Network Media,San Francisco,|Sales and Marketing|Social Network Media|E-Commerce Platforms|Video|,San Francisco,2.0,8.0,0.0,7,88
AimWith,0,San Francisco,0,San Francisco,0.0,0.0,0.0,22,9
Butterfly Health,Health and Wellness,Los Gatos,|Health and Wellness|,Los Gatos,20.0,9.0,0.0,18,5
Bugcrowd,Security,San Francisco,|Data Security|Crowdsourcing|Information Security|Security|,San Francisco,1.65,10.0,0.0,12,67
AppMesh,Enterprise Software,San Francisco,|Mobile|Enterprises|Enterprise Software|,San Francisco,3.0,10.0,0.0,1,47
Biozone Pharmaceuticals,Biotechnology,Pittsburg,|Biotechnology|,Pittsburg,9.3,5.0,0.0,2,46
Evident.io,Cloud Security,Dublin,|Web Tools|Security|Cloud Security|,Dublin,11.4,9.2,0.0,12,67
Vacatia,Timeshares,San Francisco,|Marketplaces|Timeshares|E-Commerce|,San Francisco,5.0,8.5,0.0,21,31
EagerPanda,Curated Web,Portola Valley,|Semantic Search|Social Media|Curated Web|,Portola Valley,3.4,8.785714285714286,0.0,19,33
Breezeworks,Local,San Francisco,|Local|Mobile|,San Francisco,7.0,9.375,0.0,5,13
Profusa,Biotechnology,San Francisco,|Biotechnology|,San Francisco,3.959821,10.0,0.0,2,46
Accredible,Education,Palo Alto,|Recruiting|Colleges|Education|,Palo Alto,0.15,10.0,0.0,20,18
SlickLogin,Security,Palo Alto,|Security|,Palo Alto,0.02,9.0,0.0,12,67
CodersClan,Outsourcing,Palo Alto,|Outsourcing|Open Source|Software|,Palo Alto,0.02,9.0,0.0,22,9
Voxel,Mobile,Palo Alto,|Mobile|,Palo Alto,1.6,7.833333333333333,0.0,5,13
OpenROV,Robotics,Berkeley,|Drones|Robotics|Hardware + Software|,Berkeley,1.3,10.0,0.0,22,9
Layer,Messaging,San Francisco,|Messaging|Infrastructure|,San Francisco,22.0,9.761904761904763,0.0,17,32
Sproutling,Internet of Things,San Francisco,|Internet of Things|Hardware + Software|,San Francisco,2.6,9.571428571428571,0.0,22,9
Gibi Technologies,0,Menlo Park,0,Menlo Park,0.0,0.0,0.0,22,9
Convo,Productivity Software,San Francisco,|Productivity Software|SaaS|Collaboration|Twitter Applications|Networking|Social Media|Enterprises|Web Development|Enterprise Software|,San Francisco,5.0,10.0,0.0,26,87
Goldbely,E-Commerce,San Francisco,|Social Commerce|E-Commerce|,San Francisco,3.0,9.6,0.0,7,88
VoloAgri Group,Finance,South San Francisco,|Finance|,South San Francisco,14.56,9.0,0.0,14,27
Distill,Enterprise Software,San Francisco,|Online Scheduling|Recruiting|Human Resources|Enterprise Software|,San Francisco,1.3,8.555555555555555,0.0,22,9
Apttus,Software,San Mateo,|CRM|SaaS|Software|,San Mateo,37.0,9.666666666666666,0.0,22,61
LocoMotive Labs,Games,Berkeley,|Games|,Berkeley,0.565002,10.0,0.0,3,29
Recommind,Enterprise Software,San Francisco,|Enterprise Software|,San Francisco,15.0,10.0,0.0,1,47
Syntertainment,Mobile Games,Berkeley,|Social + Mobile + Local|Mobile Games|,Berkeley,5.0,9.0,0.0,5,13
Cyanogen,Software,Palo Alto,|Software|,Palo Alto,30.0,10.0,0.0,6,84
Bright.com,Curated Web,San Francisco,|Curated Web|,San Francisco,20.0,10.0,0.0,9,6
Hazelcast,Cloud Computing,Palo Alto,|Enterprise Software|Big Data|Cloud Computing|Databases|Software|,Palo Alto,13.5,10.0,0.0,24,63
Plaid,Software,San Francisco,|Software|,San Francisco,2.8,8.818181818181818,0.0,6,1
CRAVE,Sex,San Francisco,|Toys|Sex|,San Francisco,4.8,8.0,0.0,22,9
SpoonRocket,Hospitality,Berkeley,|Hospitality|,Berkeley,13.5,9.625,0.0,22,94
Moxtra,Mobile,Los Gatos,|Mobile|,Los Gatos,10.0,9.75,0.0,5,13
Frankly Chat,Messaging,San Francisco,|Messaging|,San Francisco,18.8,8.5,0.0,17,32
Databricks,Analytics,San Francisco,|Analytics|,San Francisco,47.0,10.0,0.0,13,2
ustyme,Software,Sausalito,|Software|,Sausalito,2.0,5.0,0.0,6,1
Neurotrack,Biotechnology,Palo Alto,|Biotechnology|,Palo Alto,2.09,9.666666666666666,0.0,2,46
JumpCam,Photography,San Francisco,|Photography|,San Francisco,2.7,10.0,0.0,22,9
Shopular,Shopping,Redwood City,|Shopping|Mobile Commerce|Mobile|E-Commerce|,Redwood City,6.4,10.0,0.0,5,13
Attendify,Mobile,San Francisco,|Mobile|,San Francisco,0.2,9.0,0.0,5,13
DropThought,Customer Service,Santa Clara,|Customer Service|Information Technology|Analytics|,Santa Clara,4.15,10.0,0.0,22,9
Declara,Education,Palo Alto,|Education|,Palo Alto,30.0,9.8,0.0,20,18
Shyp,Logistics,San Francisco,|Shipping|Logistics|,San Francisco,12.1,8.076923076923077,0.0,22,94
Casinity,Social Media,San Francisco,|Coupons|Games|Social Media|,San Francisco,0.12,2.0,0.0,7,88
Dataguise,Enterprise Software,Fremont,|Enterprise Software|,Fremont,16.25,10.0,0.0,1,47
SMASHsolar,Clean Technology,Richmond,|Clean Technology|Residential Solar|Clean Energy|Solar|,Richmond,0.67,10.0,0.0,25,64
DoorDash,Small and Medium Businesses,Palo Alto,|Mobile|Small and Medium Businesses|Local|Logistics|Local Businesses|,Palo Alto,19.7,9.357142857142858,0.0,22,94
MailTime,Email,San Francisco,|Email|Messaging|,San Francisco,1.24125,7.285714285714286,0.0,17,32
Enmetric Systems,Software,Belmont,|Software|,Belmont,3.735202,9.5,0.0,6,1
Algolia,Search,San Francisco,|Search|Software|,San Francisco,2.822067,10.0,0.0,19,33
Casetext,Legal,Palo Alto,|Legal|,Palo Alto,1.8,9.272727272727273,0.0,22,9
Leo,Messaging,San Francisco,|Messaging|,San Francisco,1.5,7.916666666666667,0.0,17,32
DataFox,Venture Capital,Mountain View,|Venture Capital|Predictive Analytics|Finance Technology|Startups|Big Data|News|Finance|Angels|Market Research|Business Intelligence|Enterprise Software|,Mountain View,1.8,7.733333333333333,0.0,22,9
Osmo,Kids,Palo Alto,|Consumer Electronics|Entertainment|Kids|Games|,Palo Alto,14.5,10.0,0.0,22,94
ManyWho,Cloud Computing,San Francisco,|Information Services|Information Technology|Mobile|Cloud Computing|,San Francisco,1.276115,10.0,0.0,24,63
seedchange,Finance Technology,San Francisco,|Finance Technology|Startups|Financial Services|Venture Capital|,San Francisco,0.95,3.0,0.0,22,9
Upside,Financial Services,San Francisco,|Financial Services|Investment Management|Finance|,San Francisco,1.2,6.222222222222222,0.0,22,9
SeeSpace,Television,San Francisco,|Consumer Electronics|Internet|Interface Design|Hardware|Television|,San Francisco,1.2,4.0,0.0,22,9
SimplyInsured,Health Care,San Francisco,|Health Care|Insurance|Health and Insurance|E-Commerce|,San Francisco,0.75,5.181818181818182,0.0,0,8
Palo Alto Health Sciences,Health and Wellness,Danville,|Health and Wellness|,Danville,2.813875,10.0,0.0,18,5
Numerify,Analytics,Cupertino,|Analytics|,Cupertino,23.0,8.428571428571429,0.0,13,39
Jemstep,Consumer Internet,Los Altos,|Consumer Internet|Wealth Management|Investment Management|Finance|,Los Altos,15.0,6.0,0.0,22,94
Koality,Optimization,San Francisco,|Optimization|Engineering Firms|Testing|Enterprise Software|,San Francisco,1.8,9.11111111111111,0.0,22,9
Loom,Storage,San Francisco,|Flash Storage|Synchronization|Video|Photography|Storage|Cloud Computing|Mobile|Web Hosting|,San Francisco,1.4,8.833333333333334,0.0,24,63
OLSET,Online Travel,San Francisco,|Online Travel|Personalization|Big Data|Travel|Software|,San Francisco,1.715,6.392857142857143,0.0,15,41
Personalis,Biotechnology,Menlo Park,|Biotechnology|,Menlo Park,42.0,10.0,0.0,2,3
Amaranth Medical,Biotechnology,Mountain View,|Biotechnology|,Mountain View,20.0,9.0,0.0,2,46
Luminate Health,Health and Wellness,San Francisco,|Health and Wellness|Health Care|SaaS|,San Francisco,1.0,8.5,0.0,18,5
Kahuna,Analytics,Palo Alto,|Internet|Mobile|Analytics|,Palo Alto,13.0,8.545454545454545,0.0,13,39
Refresh.io,Software,Mountain View,|Software|,Mountain View,10.0,9.75,0.0,6,1
Curriculet,Education,San Francisco,|Education|,San Francisco,1.8,9.6,0.0,20,18
DeliRadio,Analytics,Emeryville,|Analytics|Ediscovery|Mobile|Ticketing|Artists Globally|Local|Events|Music Venues|Concerts|Video Streaming|Music|,Emeryville,9.35,8.666666666666666,0.0,16,16
GogoCoin,Bitcoin,Oakland,|Bitcoin|,Oakland,0.105,6.0,0.0,22,9
Chip Path Design Systems,Semiconductors,Cupertino,|Semiconductors|,Cupertino,4.902818,9.0,0.0,4,20
Cinarra Systems,Mobile,Menlo Park,|Mobile|,Menlo Park,4.5,10.0,0.0,5,13
LiquidM,Advertising,San Francisco,|Advertising|,San Francisco,8.7,10.0,0.0,8,23
Level,Software,San Francisco,|Software|,San Francisco,5.0,7.25,0.0,6,1
Lacoon Mobile Security,Software,San Francisco,|Software|,San Francisco,8.0,8.75,0.0,6,1
Precise Light Surgical,Biotechnology,Sunnyvale,|Biotechnology|,Sunnyvale,4.5,8.0,0.0,2,46
UXPin,Software,Mountain View,|Software|,Mountain View,2.3,7.8125,0.0,6,1
Kii,Mobile,San Mateo,|PaaS|Cloud Computing|Android|iOS|Mobile|Software|,San Mateo,7.3,9.5,0.0,24,63
Accela,Software,San Ramon,|Software|,San Ramon,50.0,10.0,0.0,6,84
Rise,Marketplaces,San Francisco,|Personal Health|Marketplaces|Mobile|,San Francisco,2.3,9.571428571428571,0.0,21,31
ShareDesk,Enterprise Software,San Francisco,|Collaborative Consumption|Enterprise Software|,San Francisco,1.25,7.1,0.0,22,9
Biodesy,Biotechnology,Burlingame,|Biotechnology|,Burlingame,15.350009,10.0,0.0,2,46
Breathometer,Health Care,Burlingame,|Health Care|Social Media|Local|Mobile|,Burlingame,4.6,6.25,0.0,0,8
OpenNews,News,Mountain View,|News|,Mountain View,4.0,10.0,0.0,22,9
Mode Analytics,Developer Tools,San Francisco,|Developer Tools|Big Data|Analytics|,San Francisco,2.925,8.333333333333334,0.0,13,39
FOBO,Hardware + Software,San Francisco,|Mobile|Local|Marketplaces|Hardware + Software|,San Francisco,1.6,8.68421052631579,0.0,21,31
CodeCombat,Education,San Francisco,|Games|Education|,San Francisco,0.1,10.0,0.0,20,18
Other Machine,Manufacturing,San Francisco,|Manufacturing|,San Francisco,4.475,10.0,0.0,29,56
Soylent Corporation,Specialty Foods,San Francisco,|Specialty Foods|Hospitality|,San Francisco,2.3,9.5,0.0,22,9
Alminder,Mobile,Palo Alto,|Business Services|Events|Mobile|,Palo Alto,1.525,8.5,0.0,22,9
Securly,Software,Santa Clara,|Software|,Santa Clara,1.0,9.0,0.0,6,1
Black Lotus,Security,San Francisco,|Security|,San Francisco,9.5,6.5,0.0,12,67
itembase,E-Commerce,San Francisco,|E-Commerce|,San Francisco,3.25,8.6,0.0,7,88
Kyron,Analytics,San Jose,|Health Care|Big Data|Analytics|,San Jose,3.0,10.0,0.0,13,39
Paxata,Data Integration,Redwood City,|Data Integration|Software|,Redwood City,9.492752,10.0,0.0,22,9
Altia Systems,Mobile,Cupertino,|Mobile|,Cupertino,17.2,9.5,0.0,5,99
Pixlee,B2B,San Francisco,|Brand Marketing|Advertising|Photography|Digital Media|B2B|Sales and Marketing|Social Media|,San Francisco,1.5,9.333333333333334,0.0,7,88
Runnable Inc.,Software,San Francisco,|Software|,San Francisco,2.0,8.833333333333334,0.0,6,1
Primary Data,Web Hosting,Los Altos,|Web Hosting|,Los Altos,60.0,9.875,0.0,28,89
Campus Quad,Curated Web,San Francisco,|Curated Web|,San Francisco,1.9,6.0,0.0,9,6
Lapio,Sports,Palo Alto,|Sports|,Palo Alto,0.11,2.0,0.0,22,9
Matternet,Drones,Menlo Park,|Drones|Robotics|Aerospace|,Menlo Park,2.0,9.0,0.0,22,9
Helium,Internet of Things,San Francisco,|Hardware + Software|Internet of Things|,San Francisco,31.9868,4.0,0.0,22,94
Shots,Android,San Francisco,|Android|Mobile|Teenagers|iOS|iPhone|Social Network Media|Social Media|,San Francisco,2.7,7.888888888888889,0.0,7,88
Optimalize.me,Analytics,San Francisco,|Analytics|,San Francisco,0.06,4.0,0.0,13,39
KaChing!,Mobile Coupons,Fremont,|Mobile Coupons|Mobile|,Fremont,1.5,7.0,0.0,5,13
SweetSpot WiFi,Sales and Marketing,Palo Alto,|Advertising|Content|Sales and Marketing|Wireless|Mobile|,Palo Alto,1.1,7.0,0.0,22,9
Cerberus Co.,Internet of Things,San Jose,|Mobile Security|Internet of Things|Android|Enterprise Security|,San Jose,0.02,1.0,0.0,12,67
behaview,Big Data,San Francisco,|Big Data|Machine Learning|Analytics|Advertising|,San Francisco,0.25,5.5,0.0,13,39
The Fabric,Web Hosting,Palo Alto,|Web Hosting|,Palo Alto,10.5,8.5,0.0,28,12
MediaSpike,Social Games,Mountain View,|Social Games|Mobile Games|Games|Advertising|,Mountain View,5.2,9.2,0.0,3,29
Terrajoule,Hardware + Software,Redwood City,|Hardware + Software|,Redwood City,11.5,8.75,0.0,10,21
EchoPixel,Biotechnology,Los Altos Hills,|Biotechnology|,Los Altos Hills,4.099999,9.0,0.0,2,46
Lob,Developer Tools,San Francisco,|Developer Tools|Internet|Printing|Developer APIs|,San Francisco,9.4,9.266666666666667,0.0,22,9
obiwon,Finance,Palo Alto,|Technology|Finance|,Palo Alto,0.1,2.0,0.0,14,27
Shipey,Technology,San Francisco,|Technology|Shipping|Apps|Software|,San Francisco,2.6085,5.0,0.0,22,9
Sprig,Hospitality,San Francisco,|Hospitality|,San Francisco,11.7,8.052631578947368,0.0,22,94
Ocera Therapeutics,Biotechnology,Palo Alto,|Biotechnology|,Palo Alto,29.50015,10.0,0.0,2,46
Espresso Logic,Software,Santa Clara,|Software|,Santa Clara,1.6,6.571428571428571,0.0,6,1
Medicast,Health Care,Palo Alto,|Health Care|mHealth|Health and Wellness|,Palo Alto,1.94,6.166666666666667,0.0,18,5
Avegant,Hardware + Software,Redwood City,|Hardware + Software|,Redwood City,12.730397,9.0,0.0,10,21
Minutta,Photography,Sunnyvale,|Families|Social Media|Mobile|Photo Sharing|Photography|,Sunnyvale,0.65,7.0,0.0,7,88
